payment_id,customer_id,benchmark_case,payment_amount_usd,matched_invoice_ids,applied_amount_usd,residual_amount_usd,status,match_method,confidence,exception_code,reason,is_duplicate_record
SAP-P008-09,SAP-C008,UNMATCHED_CASH,4500.69,,0.0,4500.69,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P009-05B,SAP-C009,MULTI_PAYMENT_ONE_INVOICE,2466.55,,0.0,2466.55,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P009-09,SAP-C009,UNMATCHED_CASH,4677.45,,0.0,4677.45,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P012-02,SAP-C012,PARTIAL,2436.83,,0.0,2436.83,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P016-01,SAP-C016,EXACT,4347.78,SAP-I016-01,4347.78,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P004-06,NET-C004,MISSING_REMITTANCE,3833.98,,0.0,3833.98,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P005-03,NET-C005,OVERPAYMENT,3846.11,,0.0,3846.11,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P007-04,NET-C007,ONE_PAYMENT_MULTI_INVOICE,8276.11,,0.0,8276.11,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P007-07,NET-C007,CURRENCY_TOLERANCE,5106.22,,0.0,5106.22,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P007-08,NET-C007,SHORT_PAY_DEDUCTION,5218.3,,0.0,5218.3,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P008-05B,NET-C008,MULTI_PAYMENT_ONE_INVOICE,2654.45,,0.0,2654.45,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P008-06,NET-C008,MISSING_REMITTANCE,4539.4,,0.0,4539.4,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-05B,NET-C009,MULTI_PAYMENT_ONE_INVOICE,2736.72,,0.0,2736.72,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P012-02,NET-C012,PARTIAL,2539.58,,0.0,2539.58,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P014-03,NET-C014,OVERPAYMENT,4979.32,,0.0,4979.32,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P015-01,NET-C015,EXACT,4443.63,NET-I015-01,4443.63,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P015-01-DUP,NET-C015,DUPLICATE_PAYMENT,4443.63,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
NET-P017-02,NET-C017,PARTIAL,2772.3,,0.0,2772.3,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P002-03,ORA-C002,OVERPAYMENT,3316.51,,0.0,3316.51,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P002-04,ORA-C002,ONE_PAYMENT_MULTI_INVOICE,6494.49,,0.0,6494.49,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P002-08,ORA-C002,SHORT_PAY_DEDUCTION,4017.9,,0.0,4017.9,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P003-01,ORA-C003,EXACT,2624.26,ORA-I003-01,2624.26,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P003-01-DUP,ORA-C003,DUPLICATE_PAYMENT,2624.26,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
ORA-P004-04,ORA-C004,ONE_PAYMENT_MULTI_INVOICE,7076.86,,0.0,7076.86,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-09,ORA-C004,UNMATCHED_CASH,3802.06,,0.0,3802.06,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P006-01,ORA-C006,EXACT,3399.23,ORA-I006-01,3399.23,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P006-01-DUP,ORA-C006,DUPLICATE_PAYMENT,3399.23,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
ORA-P008-06,ORA-C008,MISSING_REMITTANCE,4672.86,,0.0,4672.86,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P012-08,ORA-C012,SHORT_PAY_DEDUCTION,5381.47,,0.0,5381.47,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P012-09,ORA-C012,UNMATCHED_CASH,5093.57,,0.0,5093.57,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P013-06,ORA-C013,MISSING_REMITTANCE,5540.72,,0.0,5540.72,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P014-04,ORA-C014,ONE_PAYMENT_MULTI_INVOICE,9960.37,,0.0,9960.37,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P016-06,ORA-C016,MISSING_REMITTANCE,5706.17,,0.0,5706.17,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P017-03,ORA-C017,OVERPAYMENT,5009.42,,0.0,5009.42,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P002-09,SAP-C002,UNMATCHED_CASH,3607.97,,0.0,3607.97,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P003-03,SAP-C003,OVERPAYMENT,3448.23,,0.0,3448.23,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P003-09,SAP-C003,UNMATCHED_CASH,3709.97,,0.0,3709.97,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P006-01,SAP-C006,EXACT,3006.53,SAP-I006-01,3006.53,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P006-01-DUP,SAP-C006,DUPLICATE_PAYMENT,3006.53,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
SAP-P008-01,SAP-C008,EXACT,3239.93,SAP-I008-01,3239.93,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P008-08,SAP-C008,SHORT_PAY_DEDUCTION,5290.94,,0.0,5290.94,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P011-05A,SAP-C011,MULTI_PAYMENT_ONE_INVOICE,2313.24,,0.0,2313.24,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P011-07,SAP-C011,CURRENCY_TOLERANCE,6205.98,,0.0,6205.98,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P011-08,SAP-C011,SHORT_PAY_DEDUCTION,5757.57,,0.0,5757.57,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P014-03,SAP-C014,OVERPAYMENT,5040.59,,0.0,5040.59,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P015-05A,SAP-C015,MULTI_PAYMENT_ONE_INVOICE,2382.33,,0.0,2382.33,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P017-04,SAP-C017,ONE_PAYMENT_MULTI_INVOICE,10614.94,,0.0,10614.94,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P001-08,NET-C001,SHORT_PAY_DEDUCTION,4139.06,,0.0,4139.06,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P004-09,NET-C004,UNMATCHED_CASH,4172.55,,0.0,4172.55,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P010-01,NET-C010,EXACT,3704.93,NET-I010-01,3704.93,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P011-04,NET-C011,ONE_PAYMENT_MULTI_INVOICE,8909.25,,0.0,8909.25,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P012-08,NET-C012,SHORT_PAY_DEDUCTION,5395.66,,0.0,5395.66,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P013-09,NET-C013,UNMATCHED_CASH,4816.29,,0.0,4816.29,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P014-07,NET-C014,CURRENCY_TOLERANCE,6619.15,,0.0,6619.15,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P017-04,NET-C017,ONE_PAYMENT_MULTI_INVOICE,10704.84,,0.0,10704.84,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P018-05B,NET-C018,MULTI_PAYMENT_ONE_INVOICE,3406.36,,0.0,3406.36,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P001-01,ORA-C001,EXACT,2802.58,ORA-I001-01,2802.58,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P001-02,ORA-C001,PARTIAL,1620.91,,0.0,1620.91,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P002-01,ORA-C002,EXACT,2576.72,ORA-I002-01,2576.72,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P006-03,ORA-C006,OVERPAYMENT,3394.76,,0.0,3394.76,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P009-05A,ORA-C009,MULTI_PAYMENT_ONE_INVOICE,2046.27,,0.0,2046.27,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P013-08,ORA-C013,SHORT_PAY_DEDUCTION,5876.81,,0.0,5876.81,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P014-09,ORA-C014,UNMATCHED_CASH,5205.16,,0.0,5205.16,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P015-01,ORA-C015,EXACT,4410.0,ORA-I015-01,4410.0,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P015-01-DUP,ORA-C015,DUPLICATE_PAYMENT,4410.0,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
ORA-P015-08,ORA-C015,SHORT_PAY_DEDUCTION,5847.88,,0.0,5847.88,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P018-07,ORA-C018,CURRENCY_TOLERANCE,7222.82,,0.0,7222.82,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-05B,SAP-C001,MULTI_PAYMENT_ONE_INVOICE,1851.22,,0.0,1851.22,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P002-05A,SAP-C002,MULTI_PAYMENT_ONE_INVOICE,1684.87,,0.0,1684.87,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P004-09,SAP-C004,UNMATCHED_CASH,4136.4,,0.0,4136.4,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-06,SAP-C005,MISSING_REMITTANCE,4002.55,,0.0,4002.55,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-07,SAP-C005,CURRENCY_TOLERANCE,5320.52,,0.0,5320.52,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P006-04,SAP-C006,ONE_PAYMENT_MULTI_INVOICE,7792.64,,0.0,7792.64,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P007-04,SAP-C007,ONE_PAYMENT_MULTI_INVOICE,7710.11,,0.0,7710.11,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P011-05B,SAP-C011,MULTI_PAYMENT_ONE_INVOICE,2827.3,,0.0,2827.3,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P012-01,SAP-C012,EXACT,4260.05,SAP-I012-01,4260.05,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P012-01-DUP,SAP-C012,DUPLICATE_PAYMENT,4260.05,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
SAP-P012-07,SAP-C012,CURRENCY_TOLERANCE,5675.13,,0.0,5675.13,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P013-05A,SAP-C013,MULTI_PAYMENT_ONE_INVOICE,2241.58,,0.0,2241.58,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P017-05A,SAP-C017,MULTI_PAYMENT_ONE_INVOICE,2704.84,,0.0,2704.84,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P017-09,SAP-C017,UNMATCHED_CASH,5613.56,,0.0,5613.56,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P004-01,NET-C004,EXACT,2562.99,NET-I004-01,2562.99,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P006-04,NET-C006,ONE_PAYMENT_MULTI_INVOICE,7745.01,,0.0,7745.01,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-09,NET-C009,UNMATCHED_CASH,4599.77,,0.0,4599.77,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P011-05B,NET-C011,MULTI_PAYMENT_ONE_INVOICE,2829.94,,0.0,2829.94,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P013-04,NET-C013,ONE_PAYMENT_MULTI_INVOICE,10151.55,,0.0,10151.55,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P014-06,NET-C014,MISSING_REMITTANCE,5773.86,,0.0,5773.86,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P014-09,NET-C014,UNMATCHED_CASH,5332.82,,0.0,5332.82,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P015-08,NET-C015,SHORT_PAY_DEDUCTION,5966.58,,0.0,5966.58,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P016-03,NET-C016,OVERPAYMENT,4756.19,,0.0,4756.19,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P018-06,NET-C018,MISSING_REMITTANCE,6347.67,,0.0,6347.67,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P002-05A,ORA-C002,MULTI_PAYMENT_ONE_INVOICE,1568.12,,0.0,1568.12,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P002-07,ORA-C002,CURRENCY_TOLERANCE,4527.3,,0.0,4527.3,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P003-06,ORA-C003,MISSING_REMITTANCE,4348.92,,0.0,4348.92,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P005-05B,ORA-C005,MULTI_PAYMENT_ONE_INVOICE,2371.29,,0.0,2371.29,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P005-09,ORA-C005,UNMATCHED_CASH,4291.43,,0.0,4291.43,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-05A,ORA-C007,MULTI_PAYMENT_ONE_INVOICE,2004.63,,0.0,2004.63,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-05B,ORA-C007,MULTI_PAYMENT_ONE_INVOICE,2450.11,,0.0,2450.11,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P010-03,ORA-C010,OVERPAYMENT,4423.61,,0.0,4423.61,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P011-05A,ORA-C011,MULTI_PAYMENT_ONE_INVOICE,2208.41,,0.0,2208.41,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P011-09,ORA-C011,UNMATCHED_CASH,4898.66,,0.0,4898.66,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P012-05B,ORA-C012,MULTI_PAYMENT_ONE_INVOICE,2635.24,,0.0,2635.24,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P014-03,ORA-C014,OVERPAYMENT,4710.52,,0.0,4710.52,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P015-07,ORA-C015,CURRENCY_TOLERANCE,6529.41,,0.0,6529.41,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P016-01,ORA-C016,EXACT,4360.93,ORA-I016-01,4360.93,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P017-05A,ORA-C017,MULTI_PAYMENT_ONE_INVOICE,2620.39,,0.0,2620.39,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P017-08,ORA-C017,SHORT_PAY_DEDUCTION,6213.69,,0.0,6213.69,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-01,SAP-C001,EXACT,2304.25,SAP-I001-01,2304.25,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P002-02,SAP-C002,PARTIAL,1906.31,,0.0,1906.31,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P002-07,SAP-C002,CURRENCY_TOLERANCE,4313.96,,0.0,4313.96,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P004-01,SAP-C004,EXACT,2591.98,SAP-I004-01,2591.98,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P004-05B,SAP-C004,MULTI_PAYMENT_ONE_INVOICE,2191.41,,0.0,2191.41,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-03,SAP-C005,OVERPAYMENT,3469.91,,0.0,3469.91,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P007-06,SAP-C007,MISSING_REMITTANCE,4546.19,,0.0,4546.19,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P013-07,SAP-C013,CURRENCY_TOLERANCE,6372.69,,0.0,6372.69,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P014-04,SAP-C014,ONE_PAYMENT_MULTI_INVOICE,10040.86,,0.0,10040.86,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P002-05A,NET-C002,MULTI_PAYMENT_ONE_INVOICE,1789.55,,0.0,1789.55,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P006-01,NET-C006,EXACT,3275.16,NET-I006-01,3275.16,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P006-01-DUP,NET-C006,DUPLICATE_PAYMENT,3275.16,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
NET-P008-07,NET-C008,CURRENCY_TOLERANCE,5433.52,,0.0,5433.52,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P008-09,NET-C008,UNMATCHED_CASH,4378.67,,0.0,4378.67,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-05A,NET-C009,MULTI_PAYMENT_ONE_INVOICE,2239.13,,0.0,2239.13,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-08,NET-C009,SHORT_PAY_DEDUCTION,5027.51,,0.0,5027.51,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P012-09,NET-C012,UNMATCHED_CASH,4612.77,,0.0,4612.77,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P013-05B,NET-C013,MULTI_PAYMENT_ONE_INVOICE,2877.96,,0.0,2877.96,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P016-02,NET-C016,PARTIAL,2903.03,,0.0,2903.03,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P001-05A,ORA-C001,MULTI_PAYMENT_ONE_INVOICE,1600.82,,0.0,1600.82,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-03,ORA-C007,OVERPAYMENT,3536.63,,0.0,3536.63,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P009-03,ORA-C009,OVERPAYMENT,4130.29,,0.0,4130.29,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P010-09,ORA-C010,UNMATCHED_CASH,4734.78,,0.0,4734.78,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P016-07,ORA-C016,CURRENCY_TOLERANCE,6529.87,,0.0,6529.87,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-05A,SAP-C001,MULTI_PAYMENT_ONE_INVOICE,1514.64,,0.0,1514.64,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P003-02,SAP-C003,PARTIAL,1868.83,,0.0,1868.83,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P009-05A,SAP-C009,MULTI_PAYMENT_ONE_INVOICE,2018.09,,0.0,2018.09,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P009-08,SAP-C009,SHORT_PAY_DEDUCTION,5138.73,,0.0,5138.73,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P010-01,SAP-C010,EXACT,3862.25,SAP-I010-01,3862.25,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P010-05B,SAP-C010,MULTI_PAYMENT_ONE_INVOICE,2456.77,,0.0,2456.77,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P014-09,SAP-C014,UNMATCHED_CASH,5069.44,,0.0,5069.44,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P015-03,SAP-C015,OVERPAYMENT,4925.14,,0.0,4925.14,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P015-04,SAP-C015,ONE_PAYMENT_MULTI_INVOICE,10444.61,,0.0,10444.61,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P015-06,SAP-C015,MISSING_REMITTANCE,5526.12,,0.0,5526.12,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P016-08,SAP-C016,SHORT_PAY_DEDUCTION,6084.31,,0.0,6084.31,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P017-06,SAP-C017,MISSING_REMITTANCE,6132.41,,0.0,6132.41,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P001-04,NET-C001,ONE_PAYMENT_MULTI_INVOICE,6699.84,,0.0,6699.84,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P003-05B,NET-C003,MULTI_PAYMENT_ONE_INVOICE,2248.38,,0.0,2248.38,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P006-08,NET-C006,SHORT_PAY_DEDUCTION,4528.02,,0.0,4528.02,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P007-02,NET-C007,PARTIAL,2304.09,,0.0,2304.09,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P007-09,NET-C007,UNMATCHED_CASH,4057.09,,0.0,4057.09,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
