payment_id,customer_id,benchmark_case,payment_amount_usd,matched_invoice_ids,applied_amount_usd,residual_amount_usd,status,match_method,confidence,exception_code,reason,is_duplicate_record
NET-P011-07,NET-C011,CURRENCY_TOLERANCE,5976.46,NET-I011-08,5433.08,543.38,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P013-07,NET-C013,CURRENCY_TOLERANCE,5879.3,NET-I013-08,5345.69,533.61,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P014-04,NET-C014,ONE_PAYMENT_MULTI_INVOICE,10168.95,NET-I014-04;NET-I014-05,10168.95,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P015-05B,NET-C015,MULTI_PAYMENT_ONE_INVOICE,2998.93,NET-I015-06,2998.93,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P017-07,NET-C017,CURRENCY_TOLERANCE,6817.65,,0.0,6817.65,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P018-04,NET-C018,ONE_PAYMENT_MULTI_INVOICE,11126.34,NET-I018-04;NET-I018-05,11126.34,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P002-09,ORA-C002,UNMATCHED_CASH,3654.94,,0.0,3654.94,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-01,ORA-C004,EXACT,2913.71,ORA-I004-01,2913.71,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P004-02,ORA-C004,PARTIAL,1763.59,ORA-I004-02,1763.59,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P004-07,ORA-C004,CURRENCY_TOLERANCE,4466.99,ORA-I004-08,4060.03,406.96,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P007-07,ORA-C007,CURRENCY_TOLERANCE,5505.47,ORA-I007-08,5005.41,500.06,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P008-02,ORA-C008,PARTIAL,2263.79,ORA-I008-02,2263.79,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P008-04,ORA-C008,ONE_PAYMENT_MULTI_INVOICE,8652.66,ORA-I008-04;ORA-I008-05,8652.66,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P009-02,ORA-C009,PARTIAL,2429.07,ORA-I009-02,2429.07,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P010-01,ORA-C010,EXACT,3564.93,ORA-I010-01,3564.93,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P011-06,ORA-C011,MISSING_REMITTANCE,4879.29,,0.0,4879.29,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P016-04,ORA-C016,ONE_PAYMENT_MULTI_INVOICE,10146.41,ORA-I016-04,4928.41,5218.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P004-07,SAP-C004,CURRENCY_TOLERANCE,4964.45,SAP-I004-08,4512.2,452.25,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P005-08,SAP-C005,SHORT_PAY_DEDUCTION,4796.34,SAP-I005-09,4796.34,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P009-03,SAP-C009,OVERPAYMENT,4111.8,SAP-I009-03,3986.8,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P010-07,SAP-C010,CURRENCY_TOLERANCE,6097.31,SAP-I010-08,5543.86,553.45,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P013-09,SAP-C013,UNMATCHED_CASH,4959.46,,0.0,4959.46,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-06,NET-C009,MISSING_REMITTANCE,4966.68,NET-I009-06,4966.68,0.0,AUTO_MATCHED,AMOUNT_INFERENCE,0.93,,Payment falls within configured amount tolerance,False
NET-P013-03,NET-C013,OVERPAYMENT,4839.87,NET-I013-03,4714.87,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P017-03,NET-C017,OVERPAYMENT,5366.37,NET-I017-03,5241.37,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P018-05A,NET-C018,MULTI_PAYMENT_ONE_INVOICE,2787.02,NET-I018-06,2787.02,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P004-05A,ORA-C004,MULTI_PAYMENT_ONE_INVOICE,1646.64,ORA-I004-06,1646.64,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P007-08,ORA-C007,SHORT_PAY_DEDUCTION,4864.7,ORA-I007-09,4864.7,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P008-01,ORA-C008,EXACT,3258.36,ORA-I008-01,3258.36,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P009-01,ORA-C009,EXACT,3458.43,ORA-I009-01,3458.43,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P009-01-DUP,ORA-C009,DUPLICATE_PAYMENT,3458.43,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
ORA-P010-02,ORA-C010,PARTIAL,2368.16,ORA-I010-02,2368.16,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P015-09,ORA-C015,UNMATCHED_CASH,5441.98,,0.0,5441.98,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P016-03,ORA-C016,OVERPAYMENT,5306.12,ORA-I016-03,5181.12,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P018-04,ORA-C018,ONE_PAYMENT_MULTI_INVOICE,11146.89,ORA-I018-04;ORA-I018-05,11146.89,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P001-04,SAP-C001,ONE_PAYMENT_MULTI_INVOICE,6207.2,SAP-I001-04;SAP-I001-05,6207.2,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P002-05B,SAP-C002,MULTI_PAYMENT_ONE_INVOICE,2059.28,SAP-I002-06,2059.28,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P003-01,SAP-C003,EXACT,3114.67,SAP-I003-01,3114.67,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P003-01-DUP,SAP-C003,DUPLICATE_PAYMENT,3114.67,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
SAP-P003-05B,SAP-C003,MULTI_PAYMENT_ONE_INVOICE,2222.29,SAP-I003-06,2222.29,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P004-04,SAP-C004,ONE_PAYMENT_MULTI_INVOICE,7279.62,SAP-I004-04;SAP-I004-05,7279.62,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P005-04,SAP-C005,ONE_PAYMENT_MULTI_INVOICE,7562.42,SAP-I005-04;SAP-I005-05,7562.42,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P007-08,SAP-C007,SHORT_PAY_DEDUCTION,4593.41,SAP-I007-09,4593.41,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P008-06,SAP-C008,MISSING_REMITTANCE,4744.79,,0.0,4744.79,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P008-09,SAP-C008,UNMATCHED_CASH,4500.69,,0.0,4500.69,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P009-05B,SAP-C009,MULTI_PAYMENT_ONE_INVOICE,2466.55,SAP-I009-06,2466.55,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P009-09,SAP-C009,UNMATCHED_CASH,4677.45,,0.0,4677.45,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P012-02,SAP-C012,PARTIAL,2436.83,SAP-I012-02,2436.83,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P016-01,SAP-C016,EXACT,4347.78,SAP-I016-01,4347.78,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P004-06,NET-C004,MISSING_REMITTANCE,3833.98,,0.0,3833.98,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P005-03,NET-C005,OVERPAYMENT,3846.11,NET-I005-03,3721.11,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P007-04,NET-C007,ONE_PAYMENT_MULTI_INVOICE,8276.11,NET-I007-04;NET-I007-05,8276.11,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P007-07,NET-C007,CURRENCY_TOLERANCE,5106.22,NET-I007-08,4642.42,463.8,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P007-08,NET-C007,SHORT_PAY_DEDUCTION,5218.3,NET-I007-09,5218.3,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
NET-P008-05B,NET-C008,MULTI_PAYMENT_ONE_INVOICE,2654.45,NET-I008-06,2654.45,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P008-06,NET-C008,MISSING_REMITTANCE,4539.4,,0.0,4539.4,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-05B,NET-C009,MULTI_PAYMENT_ONE_INVOICE,2736.72,NET-I009-06,9.17,2727.55,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P012-02,NET-C012,PARTIAL,2539.58,NET-I012-02,2539.58,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P014-03,NET-C014,OVERPAYMENT,4979.32,NET-I014-03,4854.32,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P015-01,NET-C015,EXACT,4443.63,NET-I015-01,4443.63,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P015-01-DUP,NET-C015,DUPLICATE_PAYMENT,4443.63,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
NET-P017-02,NET-C017,PARTIAL,2772.3,NET-I017-02,2772.3,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P002-03,ORA-C002,OVERPAYMENT,3316.51,ORA-I002-03,3191.51,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P002-04,ORA-C002,ONE_PAYMENT_MULTI_INVOICE,6494.49,ORA-I002-04;ORA-I002-05,6494.49,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P002-08,ORA-C002,SHORT_PAY_DEDUCTION,4017.9,ORA-I002-09,4017.9,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P003-01,ORA-C003,EXACT,2624.26,ORA-I003-01,2624.26,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P003-01-DUP,ORA-C003,DUPLICATE_PAYMENT,2624.26,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
ORA-P004-04,ORA-C004,ONE_PAYMENT_MULTI_INVOICE,7076.86,ORA-I004-04;ORA-I004-05,7076.86,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P004-09,ORA-C004,UNMATCHED_CASH,3802.06,,0.0,3802.06,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P006-01,ORA-C006,EXACT,3399.23,ORA-I006-01,3399.23,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P006-01-DUP,ORA-C006,DUPLICATE_PAYMENT,3399.23,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
ORA-P008-06,ORA-C008,MISSING_REMITTANCE,4672.86,,0.0,4672.86,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P012-08,ORA-C012,SHORT_PAY_DEDUCTION,5381.47,ORA-I012-09,5381.47,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P012-09,ORA-C012,UNMATCHED_CASH,5093.57,,0.0,5093.57,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P013-06,ORA-C013,MISSING_REMITTANCE,5540.72,,0.0,5540.72,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P014-04,ORA-C014,ONE_PAYMENT_MULTI_INVOICE,9960.37,ORA-I014-04;ORA-I014-05,9960.37,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P016-06,ORA-C016,MISSING_REMITTANCE,5706.17,,0.0,5706.17,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P017-03,ORA-C017,OVERPAYMENT,5009.42,ORA-I017-03,4884.42,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P002-09,SAP-C002,UNMATCHED_CASH,3607.97,,0.0,3607.97,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P003-03,SAP-C003,OVERPAYMENT,3448.23,SAP-I003-03,3323.23,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P003-09,SAP-C003,UNMATCHED_CASH,3709.97,,0.0,3709.97,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P006-01,SAP-C006,EXACT,3006.53,SAP-I006-01,3006.53,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P006-01-DUP,SAP-C006,DUPLICATE_PAYMENT,3006.53,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
SAP-P008-01,SAP-C008,EXACT,3239.93,SAP-I008-01,3239.93,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P008-08,SAP-C008,SHORT_PAY_DEDUCTION,5290.94,SAP-I008-09,5290.94,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P011-05A,SAP-C011,MULTI_PAYMENT_ONE_INVOICE,2313.24,SAP-I011-06,2313.24,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P011-07,SAP-C011,CURRENCY_TOLERANCE,6205.98,SAP-I011-08,5642.14,563.84,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P011-08,SAP-C011,SHORT_PAY_DEDUCTION,5757.57,SAP-I011-09,5757.57,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P014-03,SAP-C014,OVERPAYMENT,5040.59,SAP-I014-03,4915.59,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P015-05A,SAP-C015,MULTI_PAYMENT_ONE_INVOICE,2382.33,SAP-I015-06,2382.33,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P017-04,SAP-C017,ONE_PAYMENT_MULTI_INVOICE,10614.94,SAP-I017-04;SAP-I017-05,10614.94,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P001-08,NET-C001,SHORT_PAY_DEDUCTION,4139.06,NET-I001-09,4139.06,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
NET-P004-09,NET-C004,UNMATCHED_CASH,4172.55,,0.0,4172.55,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P010-01,NET-C010,EXACT,3704.93,NET-I010-01,3704.93,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P011-04,NET-C011,ONE_PAYMENT_MULTI_INVOICE,8909.25,NET-I011-04;NET-I011-05,8909.25,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P012-08,NET-C012,SHORT_PAY_DEDUCTION,5395.66,NET-I012-09,5395.66,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
NET-P013-09,NET-C013,UNMATCHED_CASH,4816.29,,0.0,4816.29,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P014-07,NET-C014,CURRENCY_TOLERANCE,6619.15,NET-I014-08,6016.98,602.17,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P017-04,NET-C017,ONE_PAYMENT_MULTI_INVOICE,10704.84,NET-I017-04;NET-I017-05,10704.84,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P018-05B,NET-C018,MULTI_PAYMENT_ONE_INVOICE,3406.36,NET-I018-06,3406.36,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P001-01,ORA-C001,EXACT,2802.58,ORA-I001-01,2802.58,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P001-02,ORA-C001,PARTIAL,1620.91,ORA-I001-02,1620.91,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P002-01,ORA-C002,EXACT,2576.72,ORA-I002-01,2576.72,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P006-03,ORA-C006,OVERPAYMENT,3394.76,ORA-I006-03,3269.76,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P009-05A,ORA-C009,MULTI_PAYMENT_ONE_INVOICE,2046.27,ORA-I009-06,2046.27,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P013-08,ORA-C013,SHORT_PAY_DEDUCTION,5876.81,ORA-I013-09,5876.81,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P014-09,ORA-C014,UNMATCHED_CASH,5205.16,,0.0,5205.16,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P015-01,ORA-C015,EXACT,4410.0,ORA-I015-01,4410.0,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P015-01-DUP,ORA-C015,DUPLICATE_PAYMENT,4410.0,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
ORA-P015-08,ORA-C015,SHORT_PAY_DEDUCTION,5847.88,ORA-I015-09,5847.88,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P018-07,ORA-C018,CURRENCY_TOLERANCE,7222.82,ORA-I018-08,6566.26,656.56,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P001-05B,SAP-C001,MULTI_PAYMENT_ONE_INVOICE,1851.22,SAP-I001-06,1851.22,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P002-05A,SAP-C002,MULTI_PAYMENT_ONE_INVOICE,1684.87,SAP-I002-06,1684.87,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P004-09,SAP-C004,UNMATCHED_CASH,4136.4,,0.0,4136.4,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-06,SAP-C005,MISSING_REMITTANCE,4002.55,,0.0,4002.55,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-07,SAP-C005,CURRENCY_TOLERANCE,5320.52,SAP-I005-08,4835.86,484.66,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P006-04,SAP-C006,ONE_PAYMENT_MULTI_INVOICE,7792.64,SAP-I006-04;SAP-I006-05,7792.64,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P007-04,SAP-C007,ONE_PAYMENT_MULTI_INVOICE,7710.11,SAP-I007-04;SAP-I007-05,7710.11,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P011-05B,SAP-C011,MULTI_PAYMENT_ONE_INVOICE,2827.3,SAP-I011-06,2827.3,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P012-01,SAP-C012,EXACT,4260.05,SAP-I012-01,4260.05,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P012-01-DUP,SAP-C012,DUPLICATE_PAYMENT,4260.05,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
SAP-P012-07,SAP-C012,CURRENCY_TOLERANCE,5675.13,SAP-I012-08,5158.78,516.35,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P013-05A,SAP-C013,MULTI_PAYMENT_ONE_INVOICE,2241.58,SAP-I013-06,2241.58,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P017-05A,SAP-C017,MULTI_PAYMENT_ONE_INVOICE,2704.84,SAP-I017-06,2704.84,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P017-09,SAP-C017,UNMATCHED_CASH,5613.56,,0.0,5613.56,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P004-01,NET-C004,EXACT,2562.99,NET-I004-01,2562.99,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P006-04,NET-C006,ONE_PAYMENT_MULTI_INVOICE,7745.01,NET-I006-04;NET-I006-05,7745.01,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P009-09,NET-C009,UNMATCHED_CASH,4599.77,,0.0,4599.77,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
